,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,ID,item,preço,quantidade,medida,Unidades,Quilos,Gramas,Litros,MLs
,33,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,42,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,43,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,50,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,18,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,9,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,2,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,25,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,48,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,26,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,49,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,37,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,4,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,3,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,19,,,,Unidades,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,52,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,53,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,54,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,55,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,56,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,57,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,58,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,59,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,60,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,61,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
,62,,,,,"=IF(Embalagens[preço] <> """", Embalagens[[#This Row],[preço]] / IF(Embalagens[[#This Row],[medida]] = ""unidades"", Embalagens[[#This Row],[quantidade]], 1), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""Gramas"", 1, IF(Embalagens[[#This Row],[medida]] = ""Quilos"", 1000, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] / IF(Embalagens[[#This Row],[medida]] = ""ML"", 1000, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1, 0))), """")","=IFERROR(Embalagens[[#This Row],[preço]] / (Embalagens[quantidade] * IF(Embalagens[[#This Row],[medida]] = ""ML"", 1, IF(Embalagens[[#This Row],[medida]] = ""Litros"", 1000, 0))), """")"
